path	baseline_path	kind	classification	cmake_selection	current_sha256	baseline_sha256	canonical_current_sha256	canonical_baseline_sha256	disposition
-	base/bios/rtc_bios.c	source-or-header	original-omitted	not-selected		bc5e3a66a552e293ae1ec9653205f8432867b4290e3d4ecad6ae5cd1ccab4cb6			classify-before-T15
-	base/bios/sources	source-or-header	original-omitted	not-selected		6f125d8d4a327604ee0c46bddcb81955a1ab633d0e0ae877748218da662358bd			classify-before-T15
-	base/bios/virtual.c	source-or-header	original-omitted	not-selected		346e2186fe608c318a25796c7d6a35bbc8de6f21c255b212c2ddfc2bc3c89f40			classify-before-T15
-	base/comms/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	base/comms/obj/_objects.mac	resource-or-build-input	original-omitted	not-selected		f5db0ddd033018584d44447ec00fddb7ec62a83b61f954e1d865d9167cbc29c8			classify-before-T15
-	base/comms/obj/i386/com.obj	binary-output	excluded-binary-output	not-selected		e4fcabf76bb9c6dbd19d29c797f69dabbbbaaf08a9b1a9e5b91e10d6ea1452c0			exclude-binary-output
-	base/comms/obj/i386/comms.lib	binary-output	excluded-binary-output	not-selected		d58d0fbe9f3d5ecf09b093529bae31d17f1d84c100b8850ee0ffe5fef4327df2			exclude-binary-output
-	base/comms/obj/i386/printer.obj	binary-output	excluded-binary-output	not-selected		6fb1b16f00321c34cb7de93c73b9fc0fd39e9f4baa10b1241df29a5c71148204			exclude-binary-output
-	base/comms/obj/i386/printer_.obj	binary-output	excluded-binary-output	not-selected		96b94a0c1777f263b109bbf3e12cbf07164f25f885fa8efb07a8373f47e97f45			exclude-binary-output
-	base/comms/obj/i386/prt_scrn.obj	binary-output	excluded-binary-output	not-selected		1a0f9a7906564a7c67b7e99d685fe279f09bc9d63d27fc918f6dc66ba28c7057			exclude-binary-output
-	base/comms/obj/i386/rs232_io.obj	binary-output	excluded-binary-output	not-selected		f0ada3048efd405b4068e44d477253b0cb0000a443c916ee399be430bb821e2a			exclude-binary-output
-	base/comms/prt_scrn.c	source-or-header	original-omitted	not-selected		8be0f3950eb2daa5b35d7e789fc7b7895dc68b2b841b97f056e2a304b157ea23			classify-before-T15
-	base/comms/sources	source-or-header	original-omitted	not-selected		7c38248515e1a33e1040e98f042c43edd524de4e8abe0938ef11d1f28eb1b3fb			classify-before-T15
-	base/dasm386/build.c	source-or-header	original-omitted	not-selected		2b60e007d7f7fd5efb8d7be5838dfdebc8d623d8ec555239176af93e9b07c68b			classify-before-T15
-	base/dasm386/dasm386.c	source-or-header	original-omitted	not-selected		13e50a6d575f65068c7b3eade04c4789c9fe587c69624810b69351bb765c4c6c			classify-before-T15
-	base/dasm386/decode.c	source-or-header	original-omitted	not-selected		b09a41349966bc7cffc4c4a9975455d6e596fc5abfd230539a507fd4238b4c50			classify-before-T15
-	base/dasm386/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	base/dasm386/obj/_objects.mac	resource-or-build-input	original-omitted	not-selected		47c6feba940271047dd6e1d56e34ac1b3f5cc1b1f5714eba324deeaa34a8a883			classify-before-T15
-	base/dasm386/sources	source-or-header	original-omitted	not-selected		b2aa8c492dbe1cafe6d2ecc698f8e9a0b83c67819708bc27719e7528fd419e42			classify-before-T15
-	base/debug/btrace.c	source-or-header	original-omitted	not-selected		5a19a8cf73bd5c06c47bf3292189c8989bc970933bb4968336580f4be0028e3f			classify-before-T15
-	base/debug/dasm.c	source-or-header	original-omitted	not-selected		6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b			classify-before-T15
-	base/debug/debuggng.c	source-or-header	original-omitted	not-selected		c483e5ef755f537c7197fc7ce929ed3837b1227f57f6b874b5c8ab46b15045ad			classify-before-T15
-	base/debug/ega_dump.c	source-or-header	original-omitted	not-selected		18c7205169a62e40e80122deba5645f1cd7ce0d760ea71d95e9688a5a1da98aa			classify-before-T15
-	base/debug/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	base/debug/markfrom	resource-or-build-input	original-omitted	not-selected		d0734fc35cf6b2e8d8718217978651fdae23bf9e283f57874ffe864f8d998b83			classify-before-T15
-	base/debug/obj/_objects.mac	resource-or-build-input	original-omitted	not-selected		34d28924fd3b127a6977236f042b217672ef35ec9a2d6ec117e3cc7a10bd30a8			classify-before-T15
-	base/debug/obj/i386/btrace.obj	binary-output	excluded-binary-output	not-selected		3b141b0d5693f22658bcc0379300aafe786cb80f504209af597f0379af9e9ba4			exclude-binary-output
-	base/debug/obj/i386/dasm.obj	binary-output	excluded-binary-output	not-selected		cd5645cfe6e98254aed7f11e7c8ca94c19f7495f0cb5560d25aa0d337fa761f8			exclude-binary-output
-	base/debug/obj/i386/debug.lib	binary-output	excluded-binary-output	not-selected		03410ade9c23494af1690de0fc22a580a8c6a96d7c3c07cc844884b67d1696fe			exclude-binary-output
-	base/debug/obj/i386/debuggng.obj	binary-output	excluded-binary-output	not-selected		e92957c6f0dbd9e312349f5cee22cabe17ea3122e3fd0c5bbfc8582376195563			exclude-binary-output
-	base/debug/obj/i386/ega_dump.obj	binary-output	excluded-binary-output	not-selected		da077b35cc57f01f37a0b904dec5405ce5dfcabff951a5e9d26f8cd2217f1b96			exclude-binary-output
-	base/debug/obj/i386/pigyoda.obj	binary-output	excluded-binary-output	not-selected		c86cdaa8086af8c0061dc353b9e151b9ee7ef221bda82aeeb0be4abd278c53d5			exclude-binary-output
-	base/debug/obj/i386/profile.obj	binary-output	excluded-binary-output	not-selected		12fc4aec79e933e961cbe58a8e629f7f3fd0c48d3cd972d189fb41b630bc54b6			exclude-binary-output
-	base/debug/obj/i386/trace.obj	binary-output	excluded-binary-output	not-selected		2bd804978d574cce3837689227a47f11b6a804dafca0b119059a02adcf457dbc			exclude-binary-output
-	base/debug/obj/i386/yoda.obj	binary-output	excluded-binary-output	not-selected		8b3aa097a5a43c0af7c4137e3c1c1775aa63e52f06f9412e4c5e15879429ed5d			exclude-binary-output
-	base/debug/pigyoda.c	source-or-header	original-omitted	not-selected		ede413a201fc0d4115b5bb0cd50aad3dd34d93a61dc734df49bfd464132ee7f2			classify-before-T15
-	base/debug/profile.c	source-or-header	original-omitted	not-selected		93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51			classify-before-T15
-	base/debug/sources	source-or-header	original-omitted	not-selected		b50a94a5bdceda9245b82b6638e6b4d504de35043230eae491222e82c1573308			classify-before-T15
-	base/debug/trace.c	source-or-header	original-omitted	not-selected		b776bec19f7c7c615684711b915c7c7d1c56a124d37e14fc30a575681c83b2e3			classify-before-T15
-	base/debug/yoda.c	source-or-header	original-omitted	not-selected		444f1350d7c50b270652d7b062a375536e327952ebb5ba83937fba090db3c817			classify-before-T15
-	base/disks/gfi_test.c	source-or-header	original-omitted	not-selected		cfba520508d5e274ac23d471af6656b7bc41af1a8b0606b3b7020570ab2e2210			classify-before-T15
-	base/disks/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	base/disks/obj/_objects.mac	resource-or-build-input	original-omitted	not-selected		a58f984735e810fe2d4ff170b2b120f2dc87288b17a96af5e4f8a33eee1bd3ac			classify-before-T15
-	base/disks/obj/i386/diskbios.obj	binary-output	excluded-binary-output	not-selected		2035412c422eeb2eee2ac8f4d995aaa5a5d4faa1a0b8a22b19b9fa2a5b310a77			exclude-binary-output
-	base/disks/obj/i386/disks.lib	binary-output	excluded-binary-output	not-selected		48a30d435dad8cdf7acd7d94d03d307860536c226bd9e0d4d2de515a93ed2c49			exclude-binary-output
-	base/disks/obj/i386/fdisk.obj	binary-output	excluded-binary-output	not-selected		46083624248aa9874b21cb1abdab2ae8fbb8c932fd3c15d20a4e752da6f4c663			exclude-binary-output
-	base/disks/obj/i386/fla.obj	binary-output	excluded-binary-output	not-selected		b25fb8dcef1c869a8d05c1649d79f48826d73f7a4a76731f887a2c0924adeead			exclude-binary-output
-	base/disks/obj/i386/floppy.obj	binary-output	excluded-binary-output	not-selected		05c4f0b719ab50b734e15d2a15dd13d1160180f1dc6d08d61f36b5ef0ea479c3			exclude-binary-output
-	base/disks/obj/i386/floppy_i.obj	binary-output	excluded-binary-output	not-selected		3836a733dab6426ff348cb850f196bb2a9f71878a850b7f17bdfbf670125e832			exclude-binary-output
-	base/disks/obj/i386/gfi.obj	binary-output	excluded-binary-output	not-selected		d0bb7d348ea9b77da2f10d1dd108eaa79cc1e544deae605d2c92a7736a3eae72			exclude-binary-output
-	base/disks/obj/i386/gfi_ibm.obj	binary-output	excluded-binary-output	not-selected		77e8a02b4162c4e94e5739bb0b6a22d8127507e677f6f54c0e8b8b749bf1bfa1			exclude-binary-output
-	base/disks/obj/i386/gfi_mpty.obj	binary-output	excluded-binary-output	not-selected		275fdc50c3e4ce3e6bfc92d67a65a4d8a13ae508e3a4e0cd0bb21d76efd03eb1			exclude-binary-output
-	base/disks/obj/i386/gfi_sflp.obj	binary-output	excluded-binary-output	not-selected		6b942e8e749a0f5043add133048150c6a74e8ea505b0b74c7e9647725d497a44			exclude-binary-output
-	base/disks/obj/i386/gfi_test.obj	binary-output	excluded-binary-output	not-selected		a0f0c0687ef468937688e59cdf8495b5b00f2e2424919a1544bf7b1b17e4db74			exclude-binary-output
-	base/disks/sources	source-or-header	original-omitted	not-selected		c8bd8dd9288d313fa66047e2d5fff0dd4ba6651a2c8b5d9c2c58901444793d55			classify-before-T15
-	base/dos/emm_mngr.c	source-or-header	original-omitted	not-selected		fd73ce7181f7dfb61432d63466c7641c3d010ca0c60bf446666b6c0118ddb8a9			classify-before-T15
-	base/dos/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	base/dos/obj/_objects.mac	resource-or-build-input	original-omitted	not-selected		e0ae95887c409af8481f5948cb28cba4c2c2f56aa57a3e16fc0e20936e7de431			classify-before-T15
-	base/dos/obj/i386/dos.lib	binary-output	excluded-binary-output	not-selected		6f4665be75f01f74215e732009697dd57e3e5a0dcd286b66d511dabc37327b77			exclude-binary-output
-	base/dos/obj/i386/emm_mngr.obj	binary-output	excluded-binary-output	not-selected		64dfed585cffef06e23dcbb230108a17439c29ebae5a794c5f2c1dc8dd507ca8			exclude-binary-output
-	base/dos/sources	source-or-header	original-omitted	not-selected		3da14a44d03d13e4e43e50110721cb7019975aa30e988bf13e25ef51db266f17			classify-before-T15
-	base/keymouse/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	base/keymouse/obj/_objects.mac	resource-or-build-input	original-omitted	not-selected		783409912e67176dbb4e74f19062b6116265829d0d7a0038074ee4e1e4a38fdd			classify-before-T15
-	base/keymouse/obj/i386/keyba.obj	binary-output	excluded-binary-output	not-selected		dca0845d1334c38fd213ac36350e111361ba09d6026fae27dd8c58d93f41921c			exclude-binary-output
-	base/keymouse/obj/i386/keybd_io.obj	binary-output	excluded-binary-output	not-selected		73a2da0fcb3e597fca3fcc073e3e8a25672f7c424972b2b1a049679a739a83f2			exclude-binary-output
-	base/keymouse/obj/i386/keymouse.lib	binary-output	excluded-binary-output	not-selected		4867340273529e9c9b7ab147f8fa0a6c87e430cbe05e940b40010a22588f5624			exclude-binary-output
-	base/keymouse/obj/i386/mouse.obj	binary-output	excluded-binary-output	not-selected		861ca9fc1b14ecafc69f879929e8ff14834b78e200d9a774ac4e58ed1f138941			exclude-binary-output
-	base/keymouse/obj/i386/mouse_io.obj	binary-output	excluded-binary-output	not-selected		46736548dd10f0b75850d31c6dbbac6cf3bb99b51a2d0d5b76dd8b3e6ba13503			exclude-binary-output
-	base/keymouse/obj/i386/ppi.obj	binary-output	excluded-binary-output	not-selected		ad26fdf67358c2a534c8974dd486521451d6e8ba1d641bda4de2b4ef26c615bd			exclude-binary-output
-	base/keymouse/sources	source-or-header	original-omitted	not-selected		7446f868cc0f5594935d148de94e1dabc4b643209611038fd09951069d1c84fb			classify-before-T15
-	base/support/obj/i386/get_env.obj	binary-output	excluded-binary-output	not-selected		028b8e6e21996505e955dde56a357734e8084853b9f1d5792240624af16c2f6b			exclude-binary-output
-	base/support/obj/i386/ios.obj	binary-output	excluded-binary-output	not-selected		8d08c071cad18b61a8ff7e6da51841bc2e8e2c02ce365c239f7c4c67c5248cc1			exclude-binary-output
-	base/support/obj/i386/main.obj	binary-output	excluded-binary-output	not-selected		3fd0a4f044a8cb0715afa4c9b6fa2d6de6e171a0fb63a744f95ea7dd9b4800fe			exclude-binary-output
-	base/support/obj/i386/support.lib	binary-output	excluded-binary-output	not-selected		7ac5624984ab69c33d6565395265fa5806cfec0e35c85c9ac714d65dc8c6883d			exclude-binary-output
-	base/support/obj/i386/terminat.obj	binary-output	excluded-binary-output	not-selected		cbf8f2967a6f48ab4d7ba971fe479b491950cdeee3b59678d27af46344e4ad17			exclude-binary-output
-	base/support/obj/i386/time_day.obj	binary-output	excluded-binary-output	not-selected		08ec16e004bc1891909d70ab33136cda629858ddb1982814898ba41401e94453			exclude-binary-output
-	base/support/obj/i386/xt.obj	binary-output	excluded-binary-output	not-selected		d63d03843e2662df8065383c6e6176fc33175e4eb2eac4de063eaf85dcc03405			exclude-binary-output
-	base/system/obj/i386/at_dma.obj	binary-output	excluded-binary-output	not-selected		f3965b58035f31d859e984921fea937dd67180e2488f95295023ccfb81ea43f7			exclude-binary-output
-	base/system/obj/i386/cmosnt.obj	binary-output	excluded-binary-output	not-selected		f33e1b8649662fc8dea4677183976840fdbaab09c0cf89bb56e079a467db5671			exclude-binary-output
-	base/system/obj/i386/dummy_nt.obj	binary-output	excluded-binary-output	not-selected		05b11d47a7d424463293ac59c33f652946c98a9fc170ed07772d74dfb6228fd6			exclude-binary-output
-	base/system/obj/i386/ica.obj	binary-output	excluded-binary-output	not-selected		8f5c378de66092c984a33b93644a3233f98c6a3408c81efd44e6b57ae579d430			exclude-binary-output
-	base/system/obj/i386/idetect.obj	binary-output	excluded-binary-output	not-selected		eabf9351d038e37d96eb465d1c047c585fb9a272c600f431d9f2c42188830829			exclude-binary-output
-	base/system/obj/i386/illegalp.obj	binary-output	excluded-binary-output	not-selected		7d6ce31682f68532b2d97359d3f23da95aa57bcd90e861aa18633e9b2493ec6c			exclude-binary-output
-	base/system/obj/i386/qevnt.obj	binary-output	excluded-binary-output	not-selected		8c217bf584d6a24aef3aae698d266f630b5838c9f5dabdc3902c8c8ddfe53c93			exclude-binary-output
-	base/system/obj/i386/rom.obj	binary-output	excluded-binary-output	not-selected		343abad2146bae53d982f3143315a1286e55c172fa9e994fc92d6430f54777ca			exclude-binary-output
-	base/system/obj/i386/system.lib	binary-output	excluded-binary-output	not-selected		34e50363f2a3bad3c5aca07b3f0b4a5b05330231f87717396a5c4b781a73c69b			exclude-binary-output
-	base/system/obj/i386/timer.obj	binary-output	excluded-binary-output	not-selected		d242427c93aa9c558a35cb8698056283e14d1ffed7d70e9b6f7b55f1090fd3d8			exclude-binary-output
-	base/system/obj/i386/timestrb.obj	binary-output	excluded-binary-output	not-selected		4f8f78715fce9f3eb670109ecef71df699ccc65de405197f6e24921289e85af6			exclude-binary-output
-	base/system/obj/i386/unexp_nt.obj	binary-output	excluded-binary-output	not-selected		5270861bf59e6193f0461accc043543d807381a892104746052c7746370d3c14			exclude-binary-output
-	base/unix/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	base/unix/sources	source-or-header	original-omitted	not-selected		5e6646017441dbcb514764a04e641eeda80e183a6124fa9067b5504a5bae7e49			classify-before-T15
-	base/video/ga_glue.c	source-or-header	original-omitted	not-selected		8bbd170935279a625b5add89e491dd788f914d963788fe007b0ac08c942f5536			classify-before-T15
-	base/video/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	base/video/obj/_objects.mac	resource-or-build-input	original-omitted	not-selected		638df9b297ad7d22b1e5616027d9afd930efd4c5c3db1c6cf8a06a4d1bf22ff3			classify-before-T15
-	base/video/obj/i386/cga.obj	binary-output	excluded-binary-output	not-selected		051fdaaf8a3e23b9be61feeb37b01bf97ab9c66053886452f57a168421cb0dde			exclude-binary-output
-	base/video/obj/i386/ega_dmmy.obj	binary-output	excluded-binary-output	not-selected		da778da49a76c3f862903365d9a8ae77230fddbd1640519790773ca15a70accb			exclude-binary-output
-	base/video/obj/i386/ega_mode.obj	binary-output	excluded-binary-output	not-selected		e8f41b6dc8814dad25f4a02e4d8bff26eed5b63d4d1e7d46be0244f7f033d7e0			exclude-binary-output
-	base/video/obj/i386/ega_prts.obj	binary-output	excluded-binary-output	not-selected		ab4b7ddafc686aa84d280acbe6f4f2b2169a218de74aa376a73c18d3b598e23f			exclude-binary-output
-	base/video/obj/i386/ega_read.obj	binary-output	excluded-binary-output	not-selected		db7338d8296a31f2df4a1de510352475fbddb5cec942edb262ca4229d58b7de8			exclude-binary-output
-	base/video/obj/i386/ega_trcr.obj	binary-output	excluded-binary-output	not-selected		eb4ae48c37a0ff2860cd7af522f98dcdd97648195c5970b8f8e66f5c1d01b048			exclude-binary-output
-	base/video/obj/i386/ega_vide.obj	binary-output	excluded-binary-output	not-selected		18e1172885f7c79e2cccd893ecdac282958488b97226e2a2d3639cf175b2a318			exclude-binary-output
-	base/video/obj/i386/ega_writ.obj	binary-output	excluded-binary-output	not-selected		34105cdab8bbde5c341f6cdf622bf612c7152c35140433a20704b25a16d29ab2			exclude-binary-output
-	base/video/obj/i386/egawrtm0.obj	binary-output	excluded-binary-output	not-selected		2636d3d6f1a246c673c076ff0dd9843a6e67c629b4cd31f3f50aa937e5be20a5			exclude-binary-output
-	base/video/obj/i386/egwrtm12.obj	binary-output	excluded-binary-output	not-selected		a004b8e168a94db1b636d204e26ac3a31d2c1081506a3febd58f56983378aaca			exclude-binary-output
-	base/video/obj/i386/gfx_updt.obj	binary-output	excluded-binary-output	not-selected		22e935df0ad5ed4f2b7743ce0ee8f288498aa029eaf4200f2730967599b57143			exclude-binary-output
-	base/video/obj/i386/gvi.obj	binary-output	excluded-binary-output	not-selected		e78fd67459f69c59c62c91802e64687411548b5c5b0730df6d4d1cea7aeb7045			exclude-binary-output
-	base/video/obj/i386/v7_ports.obj	binary-output	excluded-binary-output	not-selected		b01f09bc8bd847231064a34cd31203a75d01437c5e66d9c7c8f8d6bc15d4cad7			exclude-binary-output
-	base/video/obj/i386/v7_video.obj	binary-output	excluded-binary-output	not-selected		76d8492b9c8b58ffb3e84f5935f476e9af5004dd32d9a6640b1ee48eb5abe0e7			exclude-binary-output
-	base/video/obj/i386/vga_mode.obj	binary-output	excluded-binary-output	not-selected		b792d502c4f6a5fc639713de7f6e8c0600b5d8a1bcdb01c7c80d58ecf68697c2			exclude-binary-output
-	base/video/obj/i386/vga_prts.obj	binary-output	excluded-binary-output	not-selected		b2f666fb568e9826c01769923de6b934463bf27d8bd691f9b356d109cd03d72c			exclude-binary-output
-	base/video/obj/i386/vga_vide.obj	binary-output	excluded-binary-output	not-selected		e2ba4b8767cd4db61c20ee89d6a02a1c0cbb11ef3d79a271feb59cdd747ff0d7			exclude-binary-output
-	base/video/obj/i386/video.lib	binary-output	excluded-binary-output	not-selected		5e8f781efc54eed6dcfce69d74f57aab19a45baacd5fc7cc6ce7d4f189db6a48			exclude-binary-output
-	base/video/obj/i386/video.obj	binary-output	excluded-binary-output	not-selected		c4c5b295a68d5e9de47154cf13089138c929226d9cf430df1def6596a0075951			exclude-binary-output
-	base/video/obj/i386/video_io.obj	binary-output	excluded-binary-output	not-selected		feb4c4dabc367065c6080142609e5ef6211c0f35e7b4efc78360913319c41606			exclude-binary-output
-	base/video/sources	source-or-header	original-omitted	not-selected		6383e77b670edf3c1f6d4cef75b99d85a094bd19bc83703bef474dad86543463			classify-before-T15
-	bios/biosbop.inc	source-or-header	original-omitted	not-selected		97855ec4eeb18b454862023b449baccb4b3b649ea9c727fdafab45f865f9158a			classify-before-T15
-	bios/biosseg.inc	source-or-header	original-omitted	not-selected		c124dcc40fd138cae400f993f5730337ee7e23fb50a20e097b09382694f6fc91			classify-before-T15
-	bios/biostruc.inc	source-or-header	original-omitted	not-selected		63fb257501a0fd9217f68e49d189baa2a42330f3476df352b5737e9bf0c7ac0e			classify-before-T15
-	bios/devmark.inc	source-or-header	original-omitted	not-selected		3250e13971fc05c4b0389159171921fe56037059d1539cc9bcc9af8c3ce54b20			classify-before-T15
-	bios/dosmsg.cmd	resource-or-build-input	original-omitted	not-selected		a7b1387fc13fd1f954cb569755d6211914b6221bb690b6c6e91dceaed2b23a04			classify-before-T15
-	bios/makefile	source-or-header	original-omitted	not-selected		f04eae991e915389168dcd4c1ba40c5ee11bd83cffe190f3a55ba2ec13b437fb			classify-before-T15
-	bios/msbio.cl3	resource-or-build-input	original-omitted	not-selected		279d5cf516a39248f910a17e02647f37737b2c4607a6cd119dc7236affed78e2			classify-before-T15
-	bios/msbio.cl4	resource-or-build-input	original-omitted	not-selected		3c753ff790aad0f86a84130c8a40a23a420e8ebe842cb7dde442c55e9a525873			classify-before-T15
-	bios/msbio.cl5	resource-or-build-input	original-omitted	not-selected		a929484571f630176541f39d8c411d6e924d8cd6358e6bc395f94b23295015d2			classify-before-T15
-	bios/msbio.cl6	resource-or-build-input	original-omitted	not-selected		4a23d5d9e82762b4e0fde991c2c0347c1fe33e6097d2f1ed54da9dd6cfbd0440			classify-before-T15
-	bios/msbio.lnk	resource-or-build-input	original-omitted	not-selected		9a163dead32e6f7bed5bd283b0b8d68fa28a4dc21c54c5a98e69dda4c0bd9b58			classify-before-T15
-	bios/msbio.skl	resource-or-build-input	original-omitted	not-selected		2a2fb4d31b19be6e57c45c1677e6c490d3138c7bb235757bd321102787f2b421			classify-before-T15
-	bios/msbio1.asm	source-or-header	original-omitted	not-selected		d72a4c94d40210ec1e814a972f23965e50139f65e6f4df43a6e20649dd973a3f			classify-before-T15
-	bios/mschar.asm	source-or-header	original-omitted	not-selected		8a8c5bc7c96613392c4176817b7533e1f6533e5b514d25016f1b33394e3fb50a			classify-before-T15
-	bios/msend.asm	source-or-header	original-omitted	not-selected		40d639bb0f09814e537a742081b85557d49c2fc1219f0ff6618d823623f88f0a			classify-before-T15
-	bios/msequ.inc	source-or-header	original-omitted	not-selected		0ac3d8acc22edcfb6889f466dd582479ccab9c7a29928cf55d240ebc9a863a64			classify-before-T15
-	bios/msgroup.inc	source-or-header	original-omitted	not-selected		e07d8de5142451891ed3e2148951b05a7741d7c81e5ab1ef6fe1cd6d9d108967			classify-before-T15
-	bios/msinit.asm	source-or-header	original-omitted	not-selected		7acb1d97311d41310530188c80c6850250b997980e214af2dcb8b8200300dc9e			classify-before-T15
-	bios/msint13.asm	source-or-header	original-omitted	not-selected		0eded1f8dfadb5b6229bdf69d9a5b155567a335bda95c8b4f7397e92961663df			classify-before-T15
-	bios/ntio.sym	resource-or-build-input	original-omitted	not-selected		e84295b90068cb5fb91b461634a6b08718cbc748aa13eef1c52934a3db87219a			classify-before-T15
-	bios/spcemm.asm	source-or-header	original-omitted	not-selected		554d8ff28331a4bce69d99551c9640e62e32718c437926befb17cbe72d831f9d			classify-before-T15
-	bios/spckbd.asm	source-or-header	original-omitted	not-selected		7dc376b9b27d7dc204da63003d7f320433b20e488bfd1bb1476d789dc156a068			classify-before-T15
-	bios/spcmse.asm	source-or-header	original-omitted	not-selected		1b0b7a9c956db2afbea40d787460f1002fd9e4d81724b725e76bcd6465830132			classify-before-T15
-	bios/sysconf.asm	source-or-header	original-omitted	not-selected		60bba5ffc49c7c995a33819ce6bc1d3111a4a693b7972d81bb3b146f600bcd7e			classify-before-T15
-	bios/sysimes.asm	source-or-header	original-omitted	not-selected		c78fd2ddb0e2fc5683d3054ca426976a1dffd72e2adfbbf19a7eea345dc3cf8a			classify-before-T15
-	bios/sysinit1.asm	source-or-header	original-omitted	not-selected		0a0126881dfb6a487d8702bc90c248b57a4079ac1c13452861c5b4f4d5e4b37a			classify-before-T15
-	bios/sysinit2.asm	source-or-header	original-omitted	not-selected		3b05b35c6c555adb68301dab7df1e3cc886ca160068366326e3d1c88643a37e8			classify-before-T15
-	convert/convert.c	source-or-header	original-omitted	not-selected		ecb6460000a0b4c7a498a963ac4eeb8dd6b77ccab6bc631940e9e7536a4fd0bc			classify-before-T15
-	convert/sources	source-or-header	original-omitted	not-selected		c5c659faa76e93afaca8673bf93c279f1082e9ac3976b1137a4b624fbab51373			classify-before-T15
-	dat2obj/dat2obj.c	source-or-header	original-omitted	not-selected		9ddeb8decf8bbadbeaf61dcbee3b2607d6a28a15f06c1b0d35e719563a77c3da			classify-before-T15
-	dat2obj/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	dat2obj/sources	source-or-header	original-omitted	not-selected		e8dd8a2bc742fc488b1dfd5a10e010e6befe383fe0014adb6d78c7c881dbe120			classify-before-T15
-	data/bios1.rom	resource-or-build-input	original-omitted	not-selected		1ce33544249fef59865b91308faf60f354563cf854f80eb196d47c968899a574			classify-before-T15
-	data/bios4.rom	resource-or-build-input	original-omitted	not-selected		b09fdff1a500971d54233378ce9c36f1b6a58bf577e4a544da03a0d78d7e0d6f			classify-before-T15
-	data/cmos.ram	resource-or-build-input	original-omitted	not-selected		97fca7adb543bdac4e571185a3f37c17a30a6ad937e0817048d965a850edddd9			classify-before-T15
-	data/makefile	source-or-header	original-omitted	not-selected		7039287b827c6c6218a5e18d7188a5db681823234e6a08e9b17d2d853509d838			classify-before-T15
-	data/profile.spc	resource-or-build-input	original-omitted	not-selected		c35020473aed1b4642cd726cad727b63fff2824ad68cedd7ffb73c7cbd890479			classify-before-T15
-	data/v7vga.rom	resource-or-build-input	original-omitted	not-selected		970f105cd9e42ee56f07aae695bac89786d3455ab9d4c1ea9a1d1643b1e8f6f0			classify-before-T15
-	debugger/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	debugger/sources	source-or-header	original-omitted	not-selected		3c1ca045bab3890047459b9f943e059ebcc5284dd3366dc3deeb24a10fad37a2			classify-before-T15
-	debugger/vdmdebug.c	source-or-header	original-omitted	not-selected		38a25fa9784c466c56ee7024b33dfb7e3a419e6e415aedbb92af32f61fa24c77			classify-before-T15
-	host/inc/host_bop.h	source-or-header	original-omitted	not-selected		3ab20d68c49dca4e7d8190c3fdc687b85012fe8c97678bed026a2fa21a07b0aa			classify-before-T15
-	host/link/makefile	source-or-header	original-omitted	not-selected		26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459			classify-before-T15
-	host/link/nt_uis.h	source-or-header	original-omitted	not-selected		f35de41a225039fa430ef18fc8e311093aea4236b72f65e448d02a35643e426b			classify-before-T15
-	host/link/res.cmd	resource-or-build-input	original-omitted	not-selected		8c76221725812e8827b156e24272e932ff0312065ae871a6d60eb8cbb2ac9375			classify-before-T15
-	host/link/resource.rc	source-or-header	original-omitted	not-selected		fbf7f94838571ec486880de4574724fa883580c5ab2ac5eb4463d248c3205369			classify-before-T15
-	host/link/softerr.ico	resource-or-build-input	original-omitted	not-selected		d27d263fb667946e4a5320cbebd1b6378659ae31d9f4744311fc581140756f67			classify-before-T15
